,x,y,z
femur head center left ,95.48293358781422,-10.719767304907563,12.51662055523556
femur head center right,-71.03184389073115,-7.72016111039494,0.124991895910961
interacetabular left,69.3724464602642,-5.112040529161192,10.963914322331068
interacetabular right,-45.24394570100864,-2.9178732718134768,1.5741064360696946
isch spine left,58.68139828200228,24.811794734589885,8.583818096880208
isch spine right,-34.26943279266456,32.31710344080998,-2.1446975844376084
ischial tuberosity left,83.1644321978981,41.34677201047215,-30.64772986931641
ischial tuberosity right,-56.89804137030103,44.046649028223385,-23.72782778918565
symph_0,12.447465349441455,-31.560518361789338,-30.349129089851626
symph_1,12.548978592375807,-39.77779243659599,-23.689936044346727
symph_2,11.42908935571809,-48.736389461232335,-18.302029438056906
